"MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly"
"128451,64225,104397,208800,57300,10440,12449.000000,10,4,4,1,1,6,0"
"218099,109048,179697,359400,130339,17994,18613.500000,10,5,4,1,1,8,0"
"253404,126700,170597,341200,184369,17060,17129.500000,10,5,4,1,1,3,0"
"196232,98115,148799,297600,140481,14884,15333.000000,10,4,4,1,1,9,0"
"220008,110004,170597,341200,166390,17195,17662.000000,10,5,4,1,1,4,0"
"376242,188120,281698,563400,241128,28201,28318.500000,10,4,4,1,1,7,0"
"322928,161463,268297,536600,173375,26912,32749.500000,10,4,4,1,1,8,0"
"196483,98240,142297,284600,125432,14236,14843.000000,10,4,4,1,1,9,0"
"223199,111598,163197,326400,124247,16320,17154.500000,10,4,4,1,1,3,0"
"256138,128068,190998,382000,183802,19100,19206.500000,10,4,4,1,1,7,0"
"193168,96583,163597,327200,116597,16361,16963.000000,10,4,4,1,1,8,0"
"236346,118172,170598,341200,136509,17060,17796.000000,10,5,4,1,1,6,0"
"226415,113206,163197,326400,107078,16321,17300.500000,10,4,4,1,1,4,0"
"247741,123870,201598,403200,185646,20178,21848.500000,10,4,4,1,1,9,0"
"140722,70361,105698,211400,83752,10570,12081.500000,10,4,4,1,1,7,0"
"240605,120302,193497,387000,114572,19359,20307.000000,10,4,4,1,1,3,0"
"139665,69832,101199,202400,92625,10120,10455.000000,10,4,4,1,1,8,0"
"259947,129973,193499,387000,180314,19351,19876.500000,10,5,4,1,1,4,0"
"286312,143154,182997,366000,193465,18322,18788.500000,10,6,4,1,1,3,0"
"166255,83127,134998,270000,123912,13514,13616.500000,10,5,4,1,1,9,0"
"187973,93985,148797,297600,98716,14885,19328.500000,10,5,4,1,1,7,0"
"149497,74747,158897,317800,87426,15893,16576.500000,10,4,4,1,1,8,0"
"177903,88950,163197,326400,77273,16327,18795.000000,10,4,4,1,1,6,0"
"217393,108695,157798,315600,160738,15782,17181.500000,10,5,4,1,1,9,0"
"150320,75159,115898,231800,63233,11592,13897.000000,10,5,4,1,1,8,0"
"176720,88359,142297,284600,92307,14237,17604.500000,10,4,4,1,1,7,0"
"231521,115760,179698,359400,166960,17997,19448.000000,10,4,4,1,1,9,0"
"267915,133957,201599,403200,207310,20160,20185.500000,10,5,4,1,1,7,0"
"270492,135245,193498,387000,212332,19350,19405.000000,10,5,4,1,1,6,0"
"253911,126954,204497,409000,166197,20455,21037.500000,10,4,4,1,1,8,0"
"148488,74243,134997,270000,106454,13500,13608.000000,10,4,4,1,1,7,0"
"204181,102089,205997,412000,99023,20611,34549.000000,10,5,4,1,1,3,0"
"255243,127620,268297,536600,132839,26831,27174.500000,10,5,4,1,1,9,0"
"141778,70888,105597,211200,96709,10596,12056.500000,10,4,4,1,1,8,0"
"171474,85737,157799,315600,83322,15854,18979.500000,10,5,4,1,1,7,0"
"195730,97864,182997,366000,105339,18303,28044.500000,10,5,4,1,1,4,0"
"245245,122622,182998,366000,190336,18300,18338.500000,10,4,4,1,1,6,0"
"213326,106662,163597,327200,158215,16360,16513.500000,10,5,4,1,1,9,0"
"310043,155021,234098,468200,221054,23411,23422.500000,10,5,4,1,1,8,0"
"224845,112421,179696,359400,167601,17980,18150.000000,10,5,4,1,1,7,0"
"393819,196909,291799,583600,296476,29184,29462.000000,10,5,4,1,1,3,0"
"237330,118663,205996,412000,129689,20697,24339.500000,10,5,4,1,1,4,0"
"82295,41147,101198,202400,40741,10127,19211.500000,10,5,4,1,1,9,0"
"348133,174066,268298,536600,245120,27155,30355.500000,10,5,4,1,1,7,0"
"310630,155314,227097,454200,182723,22710,24188.500000,10,4,4,1,1,8,0"
"266710,133354,205997,412000,199698,20605,20915.000000,10,5,4,1,1,6,0"
"210766,105382,158898,317800,106915,15890,17451.500000,10,5,4,1,1,9,0"
"100574,50285,106295,212600,47503,10845,12287.000000,10,5,4,1,1,8,0"
"244314,122156,199798,399600,152252,19998,23927.500000,10,5,4,1,1,3,0"
"216308,108153,163597,327200,126781,16360,18228.000000,10,4,4,1,1,7,0"
"346036,173018,291798,583600,142326,29387,37991.500000,10,4,4,1,1,4,0"
"234269,117133,291797,583600,145429,29192,29549.500000,10,5,4,1,1,6,0"
"110968,55483,101198,202400,57938,10120,12913.000000,10,4,4,1,1,7,0"
"130179,65089,115897,231800,61968,11590,12735.000000,10,4,4,1,1,9,0"
"262148,131073,199197,398400,201773,19920,19993.000000,10,5,4,1,1,8,0"
"274614,137306,199798,399600,180714,19980,21940.500000,10,4,4,1,1,6,0"
"219310,109654,158896,317800,78963,15891,16328.000000,10,4,4,1,1,7,0"
"291774,145884,254096,508200,124403,25417,40319.000000,10,4,4,1,1,3,0"
"234798,117397,204497,409000,161465,20520,21424.500000,10,5,4,1,1,9,0"
"184785,92391,199797,399600,120511,19983,25084.000000,10,5,4,1,1,4,0"
"240393,120196,177999,356000,153847,17816,18336.000000,10,5,4,1,1,8,0"
"137946,68972,115897,231800,79687,11591,15671.000000,10,4,4,1,1,7,0"
"103015,51506,105598,211200,42629,10636,19169.000000,10,5,4,1,1,9,0"
"349781,174889,254097,508200,195323,25495,26922.000000,10,5,4,1,1,4,0"
"349702,174850,254098,508200,266100,25421,25620.500000,10,5,4,1,1,6,0"
"269934,134966,214899,429800,176877,21502,23448.000000,10,5,3,1,1,8,0"
"195775,97887,147898,295800,101987,14790,16312.000000,10,4,4,1,1,3,0"
"182638,91318,147897,295800,90820,14817,20443.000000,10,5,4,1,1,4,0"
"222341,111170,204497,409000,74939,20453,30609.500000,10,4,4,1,1,7,0"
"303452,151725,234098,468200,129517,23410,23812.500000,10,4,4,1,1,9,0"
"164412,82205,154597,309200,123983,15669,20786.000000,10,5,3,1,1,8,0"
"182921,91459,147897,295800,114210,14790,15176.000000,10,5,4,1,1,6,0"
"107617,53808,105599,211200,55306,10578,12235.000000,10,4,4,1,1,7,0"
"317049,158524,227098,454200,248472,22710,22733.000000,10,4,4,1,1,9,0"
"326392,163195,268597,537200,166320,26865,36057.500000,10,4,4,1,1,8,0"
"157778,78888,116098,232200,106772,11617,11986.000000,10,4,4,1,1,3,0"
"122085,61041,116097,232200,58631,11610,11757.000000,10,5,4,1,1,4,0"
"159812,79905,116096,232200,124947,11615,11768.000000,10,4,4,1,1,6,0"
"206648,103323,234098,468200,111049,24603,33199.000000,10,5,4,1,1,7,0"
"112072,56035,106299,212600,47640,10640,17941.000000,10,5,4,1,1,9,0"
"256309,128153,219397,438800,131771,22701,30685.500000,10,5,4,1,1,8,0"
"270532,135266,227098,454200,153630,22737,24678.500000,10,4,4,1,1,7,0"
"245298,122648,199197,398400,204916,19944,20367.000000,10,6,3,1,1,9,0"
"176868,88433,194898,389800,117152,19490,20715.500000,10,4,4,1,1,3,0"
"263198,131597,194896,389800,165969,19497,21389.000000,10,5,4,1,1,6,0"
"140759,70378,122898,245800,103255,12290,12346.000000,10,4,4,1,1,8,0"
"184816,92408,194899,389800,123206,19490,20272.000000,10,4,4,1,1,4,0"
"105903,52951,106298,212600,73481,10633,10653.000000,10,5,4,1,1,7,0"
"186136,93067,177998,356000,94168,17905,21101.500000,10,5,4,1,1,9,0"
"400451,200225,289598,579200,210814,28960,29101.000000,10,4,4,1,1,3,0"
"160912,80454,139798,279600,90839,13980,18740.500000,10,5,4,1,1,8,0"
"342468,171233,289597,579200,125325,28968,36122.500000,10,4,4,1,1,6,0"
"261037,130518,199198,398400,191340,19928,21267.500000,10,4,4,1,1,7,0"
"405269,202633,289598,579200,175847,28960,29009.500000,10,4,4,1,1,4,0"
"200167,100083,214898,429800,125924,21512,24226.500000,10,4,4,1,1,9,0"
"387686,193842,286397,572800,191666,28666,29848.000000,10,4,4,1,1,3,0"
"139064,69531,132697,265400,92646,13270,13671.000000,10,5,4,1,1,8,0"
"359907,179953,286397,572800,143434,28995,39581.500000,10,4,4,1,1,6,0"
"229619,114808,177996,356000,174033,17823,18686.500000,10,5,4,1,1,7,0"
"141287,70642,154598,309200,85091,15468,18227.000000,10,5,4,1,1,9,0"
"395291,197645,285997,572000,259972,28601,31115.000000,10,4,4,1,1,3,0"
"256266,128132,286398,572800,138390,28661,34197.500000,10,5,4,1,1,4,0"
"180667,90332,169297,338600,128207,16943,17939.500000,10,4,4,1,1,8,0"
"397509,198753,285997,572000,306422,28611,28923.500000,10,5,4,1,1,6,0"
"294092,147045,214896,429800,214465,21529,22228.000000,10,4,4,1,1,7,0"
"326744,163371,285996,572000,234306,28609,29808.500000,10,6,4,1,1,4,0"
"252844,126421,233998,468000,149507,23400,23946.000000,10,4,4,1,1,8,0"
"216609,108304,268598,537200,161848,26875,30492.500000,10,5,3,1,1,9,0"
"216334,108166,154599,309200,164842,15460,15464.000000,10,5,4,1,1,7,0"
"249156,124577,254097,508200,154262,25411,28340.500000,10,5,4,1,1,3,0"
"269882,134940,268498,537000,178377,26850,32364.000000,10,5,4,1,1,8,0"
"339306,169652,254097,508200,224573,25410,25902.500000,10,4,4,1,1,6,0"
"309762,154880,268597,537200,196136,26861,33994.000000,10,4,4,1,1,7,0"
"327381,163690,254098,508200,196754,25413,27982.000000,10,4,4,1,1,4,0"
"218977,109488,219398,438800,142752,21975,24119.000000,10,5,4,1,1,9,0"
"156339,78168,135897,271800,129049,13591,14227.500000,10,5,3,1,1,8,0"
"303173,151586,219397,438800,187115,21940,22720.500000,10,5,4,1,1,7,0"
"116877,58437,111197,222400,59702,11138,13970.500000,10,4,4,1,1,3,0"
"156215,78106,122897,245800,118969,12303,12992.000000,10,5,4,1,1,9,0"
"152384,76191,111198,222400,66309,11120,11335.500000,10,4,4,1,1,6,0"
"170517,85258,121799,243600,133970,12180,12180.500000,10,4,4,1,1,8,0"
"111941,55969,111198,222400,65209,11120,13795.500000,10,5,4,1,1,4,0"
"152241,76119,122897,245800,106460,12292,13301.000000,10,4,4,1,1,7,0"
"146191,73095,139797,279600,102392,14075,14629.000000,10,5,4,1,1,9,0"
"206585,103292,185598,371200,80920,18803,31680.500000,10,6,4,1,1,8,0"
"192264,96131,139799,279600,119469,13984,14721.000000,10,4,4,1,1,7,0"
"103535,51766,132697,265400,45578,13371,25469.500000,10,5,4,1,1,9,0"
"141350,70673,130597,261200,59219,13061,17673.000000,10,4,4,1,1,8,0"
"216276,108137,169297,338600,141623,16963,18923.000000,10,4,4,1,1,9,0"
"174566,87282,132698,265400,134688,13270,13300.000000,10,5,4,1,1,7,0"
"218467,109233,233999,468000,144157,23400,25858.000000,10,5,4,1,1,9,0"
"386124,193062,277498,555000,302410,27751,27773.500000,10,4,4,1,1,8,0"
"178324,89161,169297,338600,122986,16931,17009.000000,10,5,4,1,1,7,0"
"369020,184509,268497,537000,288424,26850,26885.000000,10,5,4,1,1,9,0"
"170193,85095,212398,424800,104025,21428,22690.000000,10,4,4,1,1,8,0"
"320972,160485,233998,468000,210676,23405,23839.500000,10,5,4,1,1,7,0"
"161682,80840,150297,300600,102912,15069,18599.000000,10,5,3,1,1,3,0"
"127351,63674,135897,271800,67401,13591,17573.500000,10,5,4,1,1,9,0"
"233008,116503,179596,359200,196739,17965,17990.500000,10,5,3,1,1,8,0"
"188505,94252,150298,300600,135563,15121,18131.000000,10,6,3,1,1,4,0"
"208688,104342,150297,300600,159121,15030,15295.500000,10,5,4,1,1,6,0"
"334697,167347,268497,537000,254081,26850,26912.000000,10,4,4,1,1,7,0"
"166277,83137,121798,243600,79897,12180,14044.500000,10,4,4,1,1,9,0"
"172632,86315,133298,266600,129534,13330,14820.000000,10,5,3,1,1,3,0"
"114591,57294,107598,215200,35959,10782,19528.000000,10,5,4,1,1,8,0"
"150530,75264,133297,266600,82502,13345,22297.000000,10,5,4,1,1,6,0"
"147143,73571,135898,271800,65078,13593,14012.000000,10,5,4,1,1,7,0"
"145128,72563,133298,266600,88177,13332,16106.000000,10,4,4,1,1,4,0"
"170848,85424,185598,371200,103381,18604,20342.500000,10,5,4,1,1,9,0"
"333586,166792,236697,473400,234560,23672,25568.500000,10,4,4,1,1,3,0"
"158528,79262,121796,243600,108049,12188,13114.000000,10,5,4,1,1,7,0"
"180676,90337,143197,286400,78034,14320,14943.000000,10,5,4,1,1,8,0"
"302167,151083,236698,473400,128974,23767,31280.500000,10,4,4,1,1,6,0"
"288213,144106,236698,473400,116362,25051,30067.000000,10,4,4,1,1,4,0"
"134033,67015,130598,261200,71477,13378,20564.500000,10,4,4,1,1,9,0"
"126801,63399,100997,202000,61355,10101,11773.000000,10,4,4,1,1,3,0"
"214509,107254,185598,371200,155400,18630,19476.000000,10,4,4,1,1,7,0"
"230262,115130,219998,440000,114562,22034,27182.500000,10,4,4,1,1,8,0"
"117097,58548,100998,202000,86749,10104,10122.000000,10,4,4,1,1,4,0"
"292813,146406,277498,555000,134382,27760,29836.000000,10,4,4,1,1,9,0"
"300530,150264,243197,486400,192239,24320,24750.500000,10,5,4,1,1,3,0"
"186578,93288,172697,345400,89389,19659,25049.500000,10,5,4,1,1,8,0"
"118078,59038,130598,261200,76157,13102,15186.000000,10,4,4,1,1,7,0"
"209551,104775,212397,424800,97736,22829,30713.500000,10,5,3,1,1,9,0"
"162824,81411,163498,327000,75019,16377,23176.000000,10,4,4,1,1,8,0"
"376028,188013,277498,555000,234684,27865,33591.000000,10,4,4,1,1,7,0"
"307678,153838,291097,582200,206405,29263,31083.500000,10,4,4,1,1,8,0"
"204922,102460,179596,359200,168972,17965,18232.500000,10,5,3,1,1,9,0"
"202885,101441,212397,424800,129533,21242,21693.000000,10,5,4,1,1,7,0"
"132566,66282,107597,215200,59993,10763,11006.500000,10,4,4,1,1,9,0"
"131539,65768,113497,227000,87687,11352,12025.000000,10,4,4,1,1,8,0"
"184916,92457,179597,359200,95240,17970,28732.000000,10,5,4,1,1,7,0"
"198625,99311,143197,286400,108031,14427,14671.000000,10,5,4,1,1,9,0"
"111641,55819,118297,236600,66513,11844,14493.500000,10,4,4,1,1,8,0"
"134782,67391,107598,215200,89996,10786,13683.500000,10,4,4,1,1,7,0"
"296703,148350,295597,591200,119829,29920,50497.500000,10,4,4,1,1,8,0"
"209598,104798,219999,440000,111003,22598,25868.500000,10,5,4,1,1,9,0"
"171997,85998,143198,286400,109724,14320,16467.000000,10,4,4,1,1,7,0"
"261219,130608,214897,429800,194909,21502,22672.500000,10,5,4,1,1,8,0"
"204123,102060,172697,345400,86210,17284,20337.000000,10,4,4,1,1,9,0"
"243398,121699,219998,440000,141980,22347,32535.500000,10,4,4,1,1,7,0"
"365589,182793,261697,523400,269781,26170,26246.500000,10,4,4,1,1,8,0"
"169637,84818,172698,345400,117204,17275,21507.000000,10,4,4,1,1,7,0"
"175568,87783,163498,327000,118936,16350,16692.500000,10,4,4,1,1,9,0"
"304410,152204,237098,474200,169484,23712,25148.500000,10,5,4,1,1,8,0"
"225913,112956,163497,327000,176608,16351,16486.000000,10,5,4,1,1,7,0"
"384471,192234,291098,582200,293892,29110,29941.000000,10,4,4,1,1,9,0"
"164846,82421,152297,304600,66321,15318,27044.500000,10,4,4,1,1,8,0"
"407046,203522,291098,582200,294036,29110,29196.500000,10,5,4,1,1,7,0"
"115943,57970,113497,227000,78901,11409,13723.000000,10,5,4,1,1,9,0"
"284349,142173,234597,469200,173865,23462,29601.500000,10,5,4,1,1,8,0"
"116814,58407,113499,227000,61390,11350,15079.500000,10,5,4,1,1,7,0"
"124453,62225,118297,236600,66865,11836,14530.500000,10,4,4,1,1,9,0"
"310343,155171,240998,482000,232150,24100,24542.500000,10,4,4,1,1,8,0"
"163459,81729,118298,236600,120097,11831,11887.000000,10,5,4,1,1,7,0"
"386029,193013,295596,591200,289765,29568,30036.000000,10,5,4,1,1,9,0"
"187979,93989,194998,390000,124431,19503,19962.500000,10,5,4,1,1,8,0"
"291071,145535,295598,591200,196104,29570,33975.500000,10,4,4,1,1,7,0"
"246803,123400,214898,429800,129647,21490,22221.500000,10,5,4,1,1,9,0"
"176196,88097,126498,253000,84642,12650,13003.000000,10,5,4,1,1,8,0"
"224265,112131,214898,429800,159138,21509,22222.000000,10,4,4,1,1,7,0"
"326025,163011,261697,523400,140020,26244,36402.000000,10,5,4,1,1,7,0"
"285455,142727,261699,523400,187980,26220,28625.000000,10,5,4,1,1,9,0"
"240039,120019,188398,376800,164389,18956,20458.000000,10,5,4,1,1,8,0"
"253076,126537,205897,411800,166263,20606,27067.000000,10,4,4,1,1,8,0"
"246122,123060,237098,474200,103192,24108,29652.500000,10,4,4,1,1,7,0"
"239200,119599,237098,474200,158068,23780,27687.500000,10,5,4,1,1,9,0"
"215290,107644,160898,321800,150361,16090,16136.000000,10,4,4,1,1,8,0"
"119727,59863,152298,304600,68776,15352,19013.000000,10,5,4,1,1,7,0"
"154786,77392,152298,304600,64284,15247,18705.500000,10,5,4,1,1,9,0"
"130638,65317,117296,234600,70637,11730,14668.000000,10,4,4,1,1,8,0"
"291041,145520,234599,469200,220350,23460,23566.000000,10,5,4,1,1,7,0"
"221792,110895,234598,469200,98934,23468,42903.000000,10,4,4,1,1,9,0"
"324552,162274,243597,487200,207851,24374,24731.500000,10,5,4,1,1,8,0"
"284858,142429,240998,482000,124190,24130,29056.000000,10,4,4,1,1,7,0"
"314981,157490,240999,482000,188170,24100,28998.500000,10,4,4,1,1,9,0"
"328031,164015,240198,480400,252892,24020,24737.000000,10,4,4,1,1,8,0"
"253842,126920,194998,390000,191659,19500,19526.000000,10,5,4,1,1,9,0"
"195381,97690,194998,390000,103446,19501,20168.500000,10,5,4,1,1,7,0"
"191793,95895,148097,296200,136411,14813,16124.500000,10,4,4,1,1,8,0"
"138131,69065,126499,253000,99784,12650,12651.000000,10,4,4,1,1,9,0"
"103834,51916,126498,253000,68123,12884,17855.500000,10,5,3,1,1,7,0"
"238760,119379,234498,469000,119239,23512,26326.500000,10,5,4,1,1,8,0"
"107899,53949,99997,200000,50119,10059,10949.000000,10,4,4,1,1,8,0"
"230732,115365,188398,376800,117045,18854,20479.000000,10,5,4,1,1,7,0"
"262366,131182,188397,376800,151108,18840,18995.000000,10,4,4,1,1,9,0"
"185963,92980,140297,280600,96453,14050,16020.000000,10,5,4,1,1,8,0"
"238350,119174,205898,411800,91084,20691,22183.500000,10,5,4,1,1,7,0"
"243370,121684,205897,411800,92882,20613,27566.000000,10,4,4,1,1,9,0"
"177225,88611,160897,321800,62451,16710,27015.000000,10,5,4,1,1,7,0"
"221979,110989,160898,321800,172993,16090,16165.000000,10,4,4,1,1,9,0"
"189108,94553,155198,310400,140055,15522,15591.500000,10,5,4,1,1,8,0"
"130055,65026,117297,234600,70025,11766,14755.500000,10,4,4,1,1,9,0"
"321728,160863,239698,479400,241610,24050,24454.000000,10,4,4,1,1,8,0"
"159908,79953,117298,234600,111002,11730,11820.500000,10,5,4,1,1,7,0"
"215182,107590,243598,487200,122457,24499,31449.000000,10,4,4,1,1,7,0"
"236862,118430,243597,487200,159935,24360,25456.500000,10,4,4,1,1,9,0"
"126772,63386,102798,205600,54426,10284,15365.500000,10,5,4,1,1,8,0"
"321452,160725,240197,480400,245013,24108,25034.000000,10,6,4,1,1,9,0"
"333824,166911,264898,529800,129277,26631,42974.000000,10,5,4,1,1,8,0"
"240375,120186,240197,480400,141995,24174,26611.000000,10,5,4,1,1,7,0"
"141627,70812,148097,296200,110193,14817,16410.500000,10,6,3,1,1,9,0"
"246388,123193,191298,382600,130927,19205,25234.500000,10,4,4,1,1,8,0"
"167942,83970,148097,296200,87707,14816,15667.000000,10,5,4,1,1,7,0"
"223557,111778,234499,469000,153100,23450,23465.500000,10,5,4,1,1,9,0"
"122968,61483,122398,244800,84420,12293,13545.000000,10,4,4,1,1,8,0"
"101565,50782,99998,200000,40342,10067,14135.000000,10,5,4,1,1,9,0"
"215484,107742,208898,417800,128870,20914,26894.500000,10,4,4,1,1,8,0"
"327359,163678,234498,469000,145613,23450,23456.500000,10,5,4,1,1,7,0"
"182050,91024,140298,280600,139670,14033,14307.500000,10,4,4,1,1,9,0"
"120342,60170,99998,200000,99807,10000,10140.500000,10,5,3,1,1,7,0"
"261423,130711,241198,482400,134186,24121,25207.500000,10,5,4,1,1,8,0"
"212270,106134,155198,310400,162757,15520,16086.500000,10,4,4,1,1,9,0"
"179901,89950,140298,280600,74878,14032,15842.500000,10,4,4,1,1,7,0"
"223736,111867,248497,497000,148919,24850,25040.500000,10,4,4,1,1,8,0"
"211525,105762,239698,479400,162086,24041,26535.000000,10,6,3,1,1,9,0"
"216860,108428,155197,310400,138399,15520,15669.000000,10,4,4,1,1,7,0"
"231417,115707,216296,432600,78132,21897,31608.500000,10,4,4,1,1,8,0"
"285425,142712,239698,479400,210188,24012,25892.000000,10,5,4,1,1,7,0"
"388269,194133,291297,582600,210480,29394,33308.000000,10,5,4,1,1,8,0"
"102189,51094,102797,205600,55083,10302,10745.500000,10,4,4,1,1,9,0"
"103593,51796,102799,205600,47946,10282,11585.000000,10,5,4,1,1,7,0"
"232428,116213,173097,346200,177384,17310,17334.500000,10,5,4,1,1,8,0"
"328802,164400,264897,529800,143347,27491,34292.500000,10,4,4,1,1,9,0"
"349023,174510,264897,529800,228720,26491,28608.000000,10,4,4,1,1,7,0"
"343412,171705,282398,564800,226267,28578,32156.500000,10,4,4,1,1,8,0"
"194761,97379,191297,382600,90452,19135,19371.000000,10,4,4,1,1,9,0"
"208996,104498,191299,382600,121620,19130,19166.500000,10,4,4,1,1,7,0"
"100496,50247,104697,209400,60690,10470,12962.000000,10,5,4,1,1,8,0"
"161793,80896,122398,244800,105284,12240,15002.000000,10,5,4,1,1,9,0"
"155327,77663,122397,244800,67506,12241,12569.000000,10,5,4,1,1,7,0"
"301797,150898,232497,465000,229730,23255,24307.500000,10,5,4,1,1,8,0"
"273095,136547,208898,417800,179830,20904,21419.500000,10,5,4,1,1,9,0"
"281553,140776,208898,417800,160388,20981,22816.500000,10,5,4,1,1,7,0"
"209243,104620,203698,407400,143991,20370,20377.000000,10,4,4,1,1,8,0"
"276157,138078,241197,482400,142636,24245,24635.500000,10,5,4,1,1,7,0"
"189423,94711,241198,482400,114052,24126,24526.500000,10,4,4,1,1,9,0"
"306242,153121,238599,477200,177060,24019,26376.000000,10,4,4,1,1,8,0"
"304956,152477,248498,497000,172163,24865,28617.500000,10,4,4,1,1,7,0"
"271173,135586,195397,390800,209094,19551,20064.000000,10,5,4,1,1,8,0"
"346652,173324,248497,497000,162777,24856,25138.500000,10,4,4,1,1,9,0"
"145628,72812,129695,259400,75597,12981,14458.000000,10,4,4,1,1,8,0"
"301979,150988,216297,432600,198189,21630,21758.500000,10,4,4,1,1,7,0"
"210224,105112,216298,432600,165584,21660,22321.000000,10,5,3,1,1,9,0"
"403325,201662,291298,582600,242014,29130,29238.000000,10,4,4,1,1,7,0"
"355295,177647,291298,582600,194224,29138,40246.500000,10,5,4,1,1,9,0"
"216306,108152,201798,403600,96514,20206,20820.500000,10,5,4,1,1,8,0"
"177162,88580,173098,346200,99527,17310,24815.000000,10,6,3,1,1,7,0"
"157928,78964,173099,346200,79286,17325,21712.000000,10,5,4,1,1,9,0"
"236792,118395,255897,511800,150015,25590,30878.500000,10,4,4,1,1,8,0"
"231309,115653,282398,564800,142070,28241,29022.500000,10,4,4,1,1,7,0"
"390984,195492,282400,564800,200078,28246,29120.000000,10,4,4,1,1,9,0"
"115971,57985,105997,212000,53002,11075,17554.000000,10,5,4,1,1,8,0"
"120420,60210,104699,209400,52318,10471,10578.000000,10,4,4,1,1,7,0"
"96550,48275,104699,209400,65112,10470,10492.500000,10,4,4,1,1,9,0"
"139064,69531,168697,337400,79040,16994,21493.000000,10,6,4,1,1,8,0"
"221597,110798,232498,465000,95999,23287,27693.500000,10,4,4,1,1,7,0"
"314423,157210,232497,465000,195437,23250,23739.000000,10,5,4,1,1,9,0"
"297444,148721,275698,551400,172891,27570,28025.500000,10,4,4,1,1,8,0"
"196805,98401,203697,407400,76709,20377,34835.000000,10,4,4,1,1,7,0"
"275331,137664,203698,407400,203153,20372,22316.500000,10,4,4,1,1,9,0"
"293696,146847,252897,505800,122086,25386,44752.000000,10,4,4,1,1,8,0"
